  0.8500    0.750608015373119D+01    0.466971617077079D-01    0.360105837471261D+00    0.200882933964737D-03   -0.796843293971513D-06
  0.8500    0.729332212766400D+01    0.486701936679711D-01    0.365107727426105D+00    0.230264497649704D-03   -0.971396018425464D-06
  0.8500    0.708901095414593D+01    0.506980331974000D-01    0.370109617380949D+00    0.263465420972048D-03   -0.118065263893223D-05
  0.8500    0.689269882930113D+01    0.527814311467960D-01    0.375111507335793D+00    0.300922866142488D-03   -0.143081627348003D-05
  0.8500    0.670396720822772D+01    0.549211383669602D-01    0.380113397290637D+00    0.343117626737505D-03   -0.172907412147243D-05
  0.8500    0.652242453962766D+01    0.571179057086937D-01    0.385115287245481D+00    0.390577893972238D-03   -0.208373339566914D-05
  0.8500    0.634770420243085D+01    0.593724840227979D-01    0.390117177200325D+00    0.443883304477843D-03   -0.250437306555591D-05
  0.8500    0.617946262408790D+01    0.616856241600739D-01    0.395119067155169D+00    0.503669288624057D-03   -0.300201284605244D-05
  0.8500    0.601737756247819D+01    0.640580769713229D-01    0.400120957110013D+00    0.570631739868665D-03   -0.358930093961130D-05
  0.8500    0.586114653537303D+01    0.664905933073461D-01    0.405122847064857D+00    0.645532027243397D-03   -0.428072210842273D-05
  0.8500    0.571048538314612D+01    0.689839240189447D-01    0.410124737019701D+00    0.729202374942069D-03   -0.509282771428202D-05
  0.8500    0.556512695196522D+01    0.715388199569198D-01    0.415126626974545D+00    0.822551635113595D-03   -0.604448941391265D-05
  0.8500    0.542481988605868D+01    0.741560319720727D-01    0.420128516929389D+00    0.926571482441553D-03   -0.715717823386324D-05
  0.8500    0.528932751885103D+01    0.768363109152046D-01    0.425130406884233D+00    0.104234306199774D-02   -0.845527076767716D-05
  0.8500    0.515842685382373D+01    0.795804076371166D-01    0.430132296839077D+00    0.117108271963960D-02   -0.997079184181551D-05
  0.8500    0.503190762689760D+01    0.823890729886100D-01    0.435134186793921D+00    0.131395669348688D-02   -0.117217421056861D-04
  0.8500    0.490957144296751D+01    0.852630578204859D-01    0.440136076748765D+00    0.147247529177907D-02   -0.137565719460692D-04
  0.8500    0.479123097996116D+01    0.882031129835456D-01    0.445137966703609D+00    0.164811580459519D-02   -0.161105370013991D-04
  0.8500    0.467670925445271D+01    0.912099893285902D-01    0.450139856658453D+00    0.184252500877326D-02   -0.188282029216469D-04
  0.8500    0.456583894344918D+01    0.942844377064209D-01    0.455141746613297D+00    0.205749085041689D-02   -0.219595407881349D-04
  0.8500    0.445846175749118D+01    0.974272089678390D-01    0.460143636568141D+00    0.229495354202959D-02   -0.255604673366622D-04
  0.8500    0.435442786067712D+01    0.100639053963646D+00    0.465145526522985D+00    0.255756022041970D-02   -0.296939918774277D-04
  0.8500    0.425359533363819D+01    0.103920723544642D+00    0.470147416477828D+00    0.284596471754929D-02   -0.344279871814175D-04
  0.8500    0.415582967586577D+01    0.107272968561629D+00    0.475149306432672D+00    0.316426823392545D-02   -0.398415322415004D-04
  0.8500    0.406100334412846D+01    0.110696539865408D+00    0.480151196387516D+00    0.351460829603521D-02   -0.460199116953791D-04
  0.8500    0.396899532401719D+01    0.114192188306781D+00    0.485153086342360D+00    0.389988895371088D-02   -0.530581838564474D-04
  0.8500    0.387969073192723D+01    0.117760664736548D+00    0.490154976297204D+00    0.432325678006852D-02   -0.610613658265504D-04
  0.8500    0.379298044502943D+01    0.121402720005511D+00    0.495156866252048D+00    0.478812150472025D-02   -0.701452140834118D-04
  0.8500    0.370876075700227D+01    0.125119104964470D+00    0.500158756206892D+00    0.529817897105210D-02   -0.804370255772210D-04
  0.8500    0.362693305749358D+01    0.128910570464228D+00    0.505160646161736D+00    0.586005022527105D-02   -0.920820786513304D-04
  0.8500    0.354740353345950D+01    0.132777867355585D+00    0.510162536116580D+00    0.647024358131366D-02   -0.105216312453775D-03
  0.8500    0.347008289068877D+01    0.136721746489342D+00    0.515164426071424D+00    0.714132138379533D-02   -0.120023403976053D-03
  0.8500    0.339488609396668D+01    0.140742958716301D+00    0.520166316026268D+00    0.787580388191833D-02   -0.136679270443927D-03
  0.8500    0.332173212446443D+01    0.144842254887263D+00    0.525168205981112D+00    0.867927970946107D-02   -0.155380928269980D-03
  0.8500    0.325054375305916D+01    0.149020385853029D+00    0.530170095935956D+00    0.955784327905481D-02   -0.176341504704218D-03
  0.8500    0.318124732839857D+01    0.153278102464400D+00    0.535171985890800D+00    0.105181545291414D-01   -0.199790750799031D-03
  0.8500    0.311377257862188D+01    0.157616155572178D+00    0.540173875845644D+00    0.115774792971874D-01   -0.226012326416575D-03
  0.8500    0.304805242573883D+01    0.162035296027163D+00    0.545175765800488D+00    0.127139275454475D-01   -0.255159075761166D-03
  0.8500    0.298402281174915D+01    0.166536274680157D+00    0.550177655755332D+00    0.139662504843988D-01   -0.287622263160879D-03
  0.8500    0.292162253565939D+01    0.171119842381961D+00    0.555179545710176D+00    0.153342730661393D-01   -0.323661096509719D-03
  0.8500    0.286079310062102D+01    0.175786749983376D+00    0.560181435665020D+00    0.168288973092352D-01   -0.363585744717381D-03
  0.8500    0.280147857047551D+01    0.180537748335204D+00    0.565183325619864D+00    0.184623283386888D-01   -0.407717306511914D-03
  0.8500    0.274362543504787D+01    0.185373588288245D+00    0.570185215574708D+00    0.202483212889347D-01   -0.456382725553456D-03
  0.8500    0.268718248358156D+01    0.190295020693301D+00    0.575187105529552D+00    0.222024965043541D-01   -0.509906529881493D-03
  0.8500    0.263210068575458D+01    0.195302796401173D+00    0.580188995484395D+00    0.243427463630269D-01   -0.568597517055830D-03
