
  0.9000    0.156201996312845D+03    0.512000000000000D-03    0.800000000000000D-01    0.674259421360946D-10   -0.175670976604019D-15
  0.9000    0.137429822753098D+03    0.620348847971109D-03    0.852861794862882D-01    0.127563872007610D-09   -0.459089934015276D-15
  0.9000    0.121847036010897D+03    0.742996961129667D-03    0.905723589725764D-01    0.232206175581663D-09   -0.113238872313648D-14
  0.9000    0.108769912429117D+03    0.880830631753724D-03    0.958585384588646D-01    0.408474911896238D-09   -0.265359568490224D-14
  0.9000    0.976885876942818D+02    0.103473615212132D-02    0.101144717945153D+00    0.696942271872683D-09   -0.594016197560182D-14
  0.9000    0.882165826338509D+02    0.120559981451052D-02    0.106430897431441D+00    0.115696109217468D-08   -0.127615671541353D-13
  0.9000    0.800566328719567D+02    0.139430791119935D-02    0.111717076917729D+00    0.187363802635166D-08   -0.264165233839273D-13
  0.9000    0.729770700353011D+02    0.160174673446588D-02    0.117003256404017D+00    0.296682634140345D-08   -0.528685403847691D-13
  0.9000    0.667951886529172D+02    0.182880257658814D-02    0.122289435890306D+00    0.460257516925023D-08   -0.102602002626839D-12
  0.9000    0.613653334712949D+02    0.207636172984418D-02    0.127575615376594D+00    0.700753761202555D-08   -0.193586142740055D-12
  0.9000    0.565702360072693D+02    0.234531048651206D-02    0.132861794862882D+00    0.104869116160451D-07   -0.355908626306014D-12
  0.9000    0.523146255869135D+02    0.263653513886981D-02    0.138147974349170D+00    0.154465652394657D-07   -0.638879254336124D-12
  0.9000    0.485204571663670D+02    0.295092197919549D-02    0.143434153835458D+00    0.224200821004602D-07   -0.112172655063736D-11
  0.9000    0.451233047047865D+02    0.328935729976715D-02    0.148720333321747D+00    0.321015536762448D-07   -0.192943898012808D-11
  0.9000    0.420696057469371D+02    0.365272739286283D-02    0.154006512808035D+00    0.453850430114926D-07   -0.325586636070958D-11
  0.9000    0.393145351278335D+02    0.404191855076058D-02    0.159292692294323D+00    0.634117516701147D-07   -0.539692934892358D-11
  0.9000    0.368203488353260D+02    0.445781706573845D-02    0.164578871780611D+00    0.876260179026914D-07   -0.879772560915734D-11
  0.9000    0.345550828668485D+02    0.490130923007448D-02    0.169865051266899D+00    0.119841453106209D-06   -0.141185173154192D-10
  0.9000    0.324915227066382D+02    0.537328133604673D-02    0.175151230753187D+00    0.162318902191353D-06   -0.223260922827943D-10
  0.9000    0.306063809576368D+02    0.587461967593324D-02    0.180437410239476D+00    0.217855267644768D-06   -0.348188565505804D-10
  0.9000    0.288796364273117D+02    0.640621054201206D-02    0.185723589725764D+00    0.289892520097816D-06   -0.535963879373593D-10
  0.9000    0.272939994316742D+02    0.696894022656123D-02    0.191009769212052D+00    0.382635926886018D-06   -0.814869378785528D-10
  0.9000    0.258344765026260D+02    0.756369502185881D-02    0.196295948698340D+00    0.501196311878575D-06   -0.122449960302105D-09
  0.9000    0.244880139265030D+02    0.819136122018284D-02    0.201582128184628D+00    0.651750832452095D-06   -0.181974850808836D-09
  0.9000    0.232432042103776D+02    0.885282511381137D-02    0.206868307670917D+00    0.841727199598502D-06   -0.267602168276337D-09
  0.9000    0.220900430931322D+02    0.954897299502246D-02    0.212154487157205D+00    0.108001353616200D-05   -0.389599611427698D-09
  0.9000    0.210197273937096D+02    0.102806911560941D-01    0.217440666643493D+00    0.137719664445788D-05   -0.561832154062182D-09
  0.9000    0.200244860371617D+02    0.110488658893045D-01    0.222726846129781D+00    0.174583167687705D-05   -0.802874144920009D-09
  0.9000    0.190974381781889D+02    0.118543834869315D-01    0.228013025616069D+00    0.220074643805153D-05   -0.113742102505483D-08
  0.9000    0.182324735673259D+02    0.126981302412532D-01    0.233299205102358D+00    0.275938379535814D-05   -0.159806979392191D-08
  0.9000    0.174241512619877D+02    0.135809924445478D-01    0.238585384588646D+00    0.344218593639882D-05   -0.222755066732266D-08
  0.9000    0.166676135365169D+02    0.145038563890931D-01    0.243871564074934D+00    0.427302448812218D-05   -0.308150773368307D-08
  0.9000    0.159585124395118D+02    0.154676083671674D-01    0.249157743561222D+00    0.527968080288908D-05   -0.423194406348146D-08
  0.9000    0.152929469187465D+02    0.164731346710486D-01    0.254443923047510D+00    0.649438102251288D-05   -0.577146690947852D-08
  0.9000    0.146674088109573D+02    0.175213215930147D-01    0.259730102533799D+00    0.795439085247800D-05   -0.781849161796701D-08
  0.9000    0.140787362963174D+02    0.186130554253439D-01    0.265016282020087D+00    0.970267531558111D-05   -0.105235889343669D-07
  0.9000    0.135240736613933D+02    0.197492224603142D-01    0.270302461506375D+00    0.117886291074153D-04   -0.140771898259300D-07
  0.9000    0.130008364120170D+02    0.209307089902035D-01    0.275588640992663D+00    0.142688835456872D-04   -0.187188950702791D-07
  0.9000    0.125066809383048D+02    0.221584013072901D-01    0.280874820478951D+00    0.172081964914961D-04   -0.247486739943903D-07
  0.9000    0.120394780654379D+02    0.234331857038519D-01    0.286160999965239D+00    0.206804320234406D-04   -0.325402782296873D-07
  0.9000    0.115972899315852D+02    0.247559484721669D-01    0.291447179451528D+00    0.247696370646960D-04   -0.425572425202078D-07
  0.9000    0.111783497231012D+02    0.261275759045132D-01    0.296733358937816D+00    0.296015632729980D-04   -0.554838471634177D-07
  0.9000    0.107810438704834D+02    0.275489542931689D-01    0.302019538424104D+00    0.351932575623315D-04   -0.716878626487730D-07
